Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Location,Price
98087.3067,13.55235771,5.292921108,4.615353559,34383.25185,"Texas, Austin",1052666.771
118068.1664,16.53073172,7.621024564,2.304357485,38690.86757,"Texas, Houston",952519.1102
81304.02786,14.83251839,8.540174382,4.414407681,24750.00858,"California, Los Angeles",1897823.809
65836.51784,12.28704994,5.178435572,5.724899037,18616.42821,"Texas, Houston",1966427.818
103614.8956,26.73531153,8.541292773,5.401451151,31505.22706,"California, Los Angeles",1727831.585
61666.5801,26.92407181,5.547407896,2.270694147,43327.63218,"Illinois, Chicago",1983703.955
75117.71366,10.73867457,8.882066112,5.973559515,22941.89433,"Illinois, Chicago",751723.0293
46276.51051,18.83702287,5.406300102,4.794907695,20098.7719,"New York, Manhattan",1732972.687
42028.05947,27.8803193,8.767179124,2.649123297,21157.41235,"New York, Brooklyn",991269.3202
117011.8732,28.89969647,4.267723254,2.049664357,47965.28612,"Florida, Miami",1568431.876
106878.4096,15.75981217,7.546360058,2.685130545,24371.07663,"New York, Manhattan",642367.4891
95677.93649,14.13191935,6.660555669,5.352703683,10144.1696,"California, San Diego",1680325.353
72716.23555,9.082135162,6.389385386,2.0865573,41267.24832,"Illinois, Chicago",441889.5245
53863.54561,28.80728432,5.117471571,2.932589214,37970.99181,"California, San Diego",759948.1014
52514.96341,5.14161483,7.527978949,5.029222381,15142.73058,"New York, Manhattan",1697319.449
60019.43185,17.81505771,4.954047457,4.344442144,49396.16997,"Florida, Miami",1570170.677
83938.13318,9.193957758,6.76420898,5.130942841,34322.49141,"California, Los Angeles",1152119.483
97167.67382,9.09124042,5.266226815,4.984602015,30031.17964,"New York, Manhattan",1443747.716
92815.79014,12.74408903,8.778106899,2.202405548,25288.7707,"Illinois, Chicago",615475.8416
62394.71176,29.96499514,4.143155969,5.570045676,45946.91022,"Florida, Miami",1435198.158
116389.2225,2.594022898,4.998641401,2.908127337,19758.53926,"Texas, Austin",313559.4845
99031.75334,17.77771273,5.211553032,4.213569761,21430.75601,"California, San Francisco",1716466.975
84348.3242,3.394592583,6.070339129,4.577152626,14896.43227,"California, San Francisco",1177688.934
88937.6597,5.48110407,5.163651209,2.674512844,40364.76382,"New York, Manhattan",1904593.368
73568.00499,13.74732531,6.456745451,5.904925027,33821.97122,"California, San Diego",1112879.254
59818.47916,15.80334381,8.362327616,3.952623824,34362.64677,"California, San Francisco",1036248.38
68477.81429,8.504979843,7.560317107,2.230570782,18738.81724,"Texas, Houston",1065089.781
100627.6888,10.1772568,6.899809903,5.749048179,36046.73557,"Florida, Miami",911538.6545
41151.47909,3.522043587,4.44501589,4.345071373,40618.33789,"California, San Francisco",583347.6425
49285.81124,9.793373731,7.469960542,4.796772792,24315.54123,"Texas, Houston",1731506.636
43680.21136,29.03019474,4.832071422,4.10070316,42053.88576,"California, Los Angeles",961445.1932
43258.30419,28.39651407,7.93183693,5.338951819,23951.62354,"California, San Diego",1199484.328
108436.8467,10.71147041,5.250283793,2.132533849,40325.53846,"Texas, Austin",333807.758
96292.62875,17.55476415,6.085243642,3.073513461,11349.2043,"Texas, Austin",402431.5836
77933.90633,27.37826634,5.752351012,3.878593426,32046.58406,"Florida, Miami",1315211.49
47826.73285,1.179330857,8.294069573,2.306414465,48781.06243,"Texas, Houston",1794687.74
79329.27001,24.50982354,4.632722294,4.823626677,49249.78403,"New York, Brooklyn",1138772.908
77877.74166,28.50271703,6.828224412,3.574653656,21270.10313,"Texas, Austin",580456.787
53856.14959,3.648446296,4.710308047,3.090671961,27655.96364,"Texas, Austin",497416.4344
74708.13194,5.681982895,7.523979181,2.013515387,12519.11632,"California, Los Angeles",1829639.602
71880.37875,28.86164278,8.525390639,4.879321247,44933.6523,"Texas, Austin",1492784.352
89268.00784,16.58866417,6.173038269,5.335237235,32742.88613,"Texas, Austin",1942532.443
90807.49207,1.4117024,6.440461301,3.580162143,25404.02716,"California, San Francisco",439992.6563
43624.32078,8.471327964,8.637114182,4.256871908,14510.82234,"Texas, Austin",1834441.854
69969.00917,14.04836655,6.604956943,2.910746504,47870.69142,"California, Los Angeles",1737574.931
90068.79326,21.09435842,6.43799219,4.488790585,31208.76191,"California, San Diego",1818414.811
80250.90069,22.26165097,6.891645514,2.048549833,21317.11716,"New York, Manhattan",309797.0262
108519.1873,29.86722387,7.446148682,3.954575588,24008.60521,"Texas, Austin",1561235.917
92695.49053,9.337824782,4.534416875,4.576821927,20827.88724,"Florida, Orlando",1233194.794
53034.75417,16.60838295,8.105552639,5.672767093,34072.39235,"Florida, Miami",1274405.037
45645.49979,16.46638289,6.177525137,3.525343268,47198.54303,"New York, Brooklyn",1097643.378
91393.54226,12.76371252,4.361742549,5.060760812,44267.75213,"Florida, Orlando",1562550.76
42120.90484,5.905694921,7.930913346,4.39074812,28415.23502,"California, San Francisco",1999726.794
86862.0465,29.34624033,5.884749858,5.708048452,43059.97449,"Illinois, Chicago",1507915.211
115218.4193,25.74619841,4.501837475,3.593510703,26924.21925,"California, Los Angeles",1452685.707
86037.93423,15.45165782,7.168895198,3.276381359,20092.28563,"Florida, Miami",1412544.117
71053.5941,18.49411726,8.400656767,5.548567995,49336.60461,"New York, Manhattan",1481859.839
91463.05748,7.590570553,8.438767547,2.196977606,22155.50272,"Illinois, Chicago",881591.1946
76660.23124,16.76982504,8.788317374,2.545541572,22948.96924,"Florida, Orlando",844373.5642
83649.34315,21.15413386,8.338527299,2.329617738,49587.71471,"California, San Diego",1633374.563
115317.1847,15.93984382,4.010704597,5.372439826,15357.09973,"Florida, Miami",390249.6295
70888.21102,29.71826995,5.901205832,2.042429693,40421.35952,"Florida, Orlando",1590721.155
116895.2451,18.72890803,8.0927129,5.446628622,47432.51034,"Florida, Orlando",1683530.695
112428.0514,11.75823767,5.83126503,3.805071181,30471.79977,"California, San Diego",1186716.531
55663.29078,23.3924088,7.007742532,2.016101115,10100.87047,"Florida, Miami",1847251.762
45548.90407,5.943412836,7.031584737,3.606580709,25002.35776,"California, San Francisco",1104248.643
48062.24011,12.1509586,5.82512652,2.747203364,14462.7597,"California, San Diego",602747.3358
41457.74605,11.06180956,8.522369636,4.49760195,26647.50644,"California, San Francisco",914377.7028
47555.43686,13.52240576,6.516141727,4.71743516,41601.07047,"New York, Brooklyn",1839974.76
94640.54187,23.67161495,6.32392103,3.950110282,27548.46196,"Illinois, Chicago",1989355.09
45695.09188,15.04101793,8.987568728,2.162078102,27277.00485,"New York, Brooklyn",1017151.744
65518.05042,24.02641906,6.46750182,4.624515217,32271.57908,"California, San Diego",583639.1275
107590.0249,17.71817819,4.89199126,5.368155134,33267.62339,"California, Los Angeles",786759.7764
41861.75486,10.92001361,6.565347114,4.881297109,44251.85235,"New York, Brooklyn",1240603.782
105157.4786,24.48938357,8.070083678,5.319831676,22334.21757,"California, Los Angeles",1272563.061
62548.38198,7.910400446,7.884301634,2.802038094,42866.85057,"California, Los Angeles",1371100.991
49453.18621,7.507106414,7.942908826,5.555551759,32637.34995,"California, San Diego",1720100.733
95738.97323,15.6305848,7.54011892,3.288773803,22021.18199,"New York, Manhattan",1509064.058
90315.42774,8.564628133,5.271089145,2.053619257,21805.04176,"Texas, Austin",743428.3851
110197.7611,1.263524014,8.310420429,5.373566585,24445.50068,"Florida, Orlando",971574.9032
98805.6835,19.80062829,8.467217327,5.767285076,34907.7297,"New York, Brooklyn",1727688.192
104278.4744,15.82172082,4.970763483,4.62223279,19232.46925,"Texas, Houston",1376750.54
62562.76581,13.92001662,4.652278183,2.925746522,46813.34247,"New York, Brooklyn",582910.682
54195.1635,29.04208692,8.878024843,3.006977857,32996.50337,"New York, Manhattan",853415.9669
100049.1801,17.56477633,8.341619818,3.866371494,46800.63108,"Illinois, Chicago",1644854.551
104546.7791,26.03951576,8.466180736,5.591324318,11856.17434,"New York, Manhattan",592560.0096
119240.4114,5.04405685,8.431881923,2.598390625,23704.45482,"Texas, Austin",1474786.11
73009.41415,17.50698743,6.70843412,5.303894678,10912.30643,"California, San Diego",1258012.112
69761.44686,26.17140918,7.232008683,3.165211235,20890.0726,"Florida, Orlando",550707.3409
102113.0369,17.91006696,6.726814261,5.234344678,44480.25889,"New York, Manhattan",1471094.171
67264.28322,21.82241117,4.256031746,5.68108479,11464.38863,"New York, Brooklyn",541993.2501
114460.586,11.78926347,7.727515427,3.709975488,27445.884,"Illinois, Chicago",977340.4845
108673.0201,3.681035994,6.526660167,3.460202616,14702.68282,"New York, Manhattan",824551.8717
74319.52219,14.27910856,7.238545374,5.208885276,26673.62637,"Texas, Houston",1473016.92
100069.6854,12.43990233,6.513199025,4.11793153,43554.06337,"Illinois, Chicago",1630016.006
100363.4299,26.14474529,6.459056612,4.737796194,34922.84134,"California, Los Angeles",586138.1893
48249.90951,8.075863768,4.858945547,4.491316948,39470.25381,"California, San Diego",1680394.462
112204.2325,29.0352926,5.393568576,2.611555383,23964.16462,"Florida, Miami",312263.8952
80420.1898,28.78600547,4.79426346,5.379161441,47775.9078,"California, San Francisco",1201099.53
106116.5973,8.181317649,4.978331478,2.783100446,38370.48375,"Florida, Orlando",1178541.113
65603.96808,11.09350671,8.864886902,5.729128576,26871.95277,"California, San Diego",1360496.432
111641.8583,26.97111649,4.765567229,3.002285166,27058.59201,"Texas, Austin",707490.9016
71136.1343,29.03204441,5.346352122,4.935523893,46747.36712,"California, San Diego",316756.6109
40867.01212,13.85973398,6.952948289,3.138621574,33056.18774,"New York, Brooklyn",1073096.957
112430.5581,10.30891432,7.050892881,3.271141634,38255.1684,"California, San Diego",421390.5591
47302.93414,16.25672638,4.769870649,3.240007411,26681.40898,"California, San Diego",1816729.608
65545.09101,20.94530698,7.968587129,4.991569016,18947.71059,"California, San Francisco",595232.7537
116004.9574,8.930760946,7.92601434,4.227260472,38942.37168,"Florida, Miami",1022896.045
116048.5718,22.35772206,5.186588521,5.531809823,34312.95089,"Illinois, Chicago",1037800.663
85875.03105,2.498063356,5.443331513,3.229490877,30053.71522,"California, San Francisco",1239869.901
90546.97697,2.42954029,8.689939327,4.767970088,34960.8376,"New York, Brooklyn",1630304.993
75875.64176,12.20234345,8.12835723,5.011794399,18331.42344,"New York, Brooklyn",1102651.856
63456.86174,11.25072257,7.488985165,2.605928452,41757.54826,"Texas, Austin",343780.5543
66293.16363,10.15336325,4.411166108,3.602357429,47926.5122,"California, Los Angeles",1610887.699
93801.47649,15.23957312,6.091320405,3.931269977,45644.12577,"Illinois, Chicago",439694.6349
100189.9624,10.30127389,6.79650936,3.42274956,22857.42981,"New York, Brooklyn",1390640.597
103326.3235,6.575479636,4.93705644,3.288450384,26240.23093,"California, San Francisco",1665830.165
103169.4514,9.974616924,6.241132911,4.745679576,42336.09199,"New York, Brooklyn",780573.2932
47296.48824,29.27222391,7.005129387,2.863465591,33804.68523,"California, San Diego",1063481.019
79553.62438,12.92228909,5.636883401,4.837562981,31916.57775,"California, Los Angeles",324370.9317
44604.7008,13.89667053,7.904724095,5.740176786,47065.6787,"New York, Brooklyn",1666587.839
83962.31059,17.71980471,8.202247908,4.260790085,31440.99844,"California, San Diego",1495543.853
75322.44011,29.51688228,5.618047347,4.445736947,30597.54718,"Texas, Austin",693358.5705
111016.3346,8.006437017,8.193285772,2.275730808,11680.74365,"New York, Brooklyn",963384.5364
68073.201,20.75718121,4.517882831,5.457907614,12776.67834,"California, Los Angeles",1482038.053
49365.36131,21.76355611,8.188645493,3.141791149,10296.81232,"California, San Francisco",908877.3071
51439.33456,18.61240809,4.763752158,4.460204662,46529.76903,"Texas, Austin",576105.1184
100920.8505,3.568771849,4.414635763,5.916448679,26335.4664,"New York, Manhattan",1181459.399
89457.44507,20.629296,7.208877022,4.382010402,28742.45505,"Illinois, Chicago",1530064.869
48089.81409,2.85874662,6.359686829,4.89883795,43815.4779,"California, San Diego",845376.1619
46728.54449,18.28813684,8.539453002,3.781278473,34369.85242,"Texas, Austin",507012.8618
96077.53052,22.44785414,5.81594598,2.241463374,34380.06386,"California, Los Angeles",1710225.075
45821.04051,7.118126828,5.435761317,5.190397398,21861.37717,"Texas, Austin",729763.173
105748.8047,25.40703822,6.503674531,2.139995365,43356.33496,"Illinois, Chicago",1171785.422
96499.37817,1.88026036,6.279730929,4.802631316,16633.19904,"New York, Manhattan",1475283.354
46507.90245,25.47057305,5.722140231,2.091686293,12125.98369,"California, San Diego",839027.8407
46787.01713,14.34954247,7.468706493,5.449220946,17664.1343,"California, Los Angeles",1402682.114
118931.1663,7.310050258,7.79780917,2.630544143,20709.48875,"Illinois, Chicago",1081506.161
69941.66366,4.879566205,8.264919845,4.057085982,21292.44231,"California, San Diego",1269742.314
69651.37177,28.64590786,8.864283024,4.388602818,36820.54394,"California, San Francisco",1303979.376
105023.9654,3.10730204,5.333280961,3.830181629,18712.98349,"California, San Diego",1701056.168
115779.8862,6.773709178,7.580467412,3.363053957,37066.33218,"Illinois, Chicago",1415754.665
118880.0851,11.08684808,5.971291177,3.871257185,13645.28693,"Texas, Houston",749321.3767
100270.2548,18.98681062,7.38540986,3.245663016,15888.09844,"Texas, Houston",401327.3799
70100.76684,16.79923147,6.379908452,3.752489388,30352.85794,"Texas, Austin",303375.4249
46680.05734,4.64366128,8.968865514,3.435651964,46875.8321,"New York, Brooklyn",1837509.554
102171.7533,9.402111528,7.644510679,4.264819294,44382.70355,"California, San Francisco",1901587.088
84672.33998,7.923801361,8.762456502,2.951696649,48750.1377,"California, San Diego",459989.529
73937.76074,7.19274278,8.174847747,5.95462622,36019.16261,"Illinois, Chicago",1127991.151
112508.3508,12.92318576,8.514505056,4.003479814,37032.59466,"Florida, Miami",557711.8459
48895.79858,21.41691213,8.072095986,2.77664831,35000.91996,"California, San Francisco",1912873.447
79410.00834,7.306135034,6.295795652,3.908266998,34912.75691,"Texas, Houston",719615.2786
40908.29158,11.63368751,5.258942267,5.465660518,15884.8138,"New York, Manhattan",1152800.063
77492.85136,12.33660538,5.851600877,2.087227172,31749.55825,"Florida, Miami",581554.3259
44504.26205,29.31723935,4.101181163,4.718216476,25442.71734,"New York, Brooklyn",865693.8437
49505.4333,28.68532435,6.619965837,4.191871187,27701.48863,"California, San Diego",753570.8136
49402.09974,24.2039899,6.525289001,2.678231977,30944.02292,"Florida, Miami",1108224.273
91936.82417,8.008108704,6.626252324,5.269905757,15135.84687,"Illinois, Chicago",1013629.335
99683.59034,2.973082109,8.870156125,3.475538489,24379.50935,"California, Los Angeles",862356.2508
86669.50121,10.19021999,8.557270017,3.175208115,12537.98244,"California, Los Angeles",479991.95
116973.8039,8.737041934,4.808563892,5.312500767,49186.72522,"Texas, Austin",1123627.937
69989.64636,15.6718482,5.844412608,4.554100185,14741.12115,"Florida, Miami",1745353.631
62856.9669,23.55410939,6.119780897,5.593036335,20340.98954,"Texas, Houston",1541379.672
109487.9303,25.89136523,5.802664589,4.519534815,45651.71707,"Texas, Austin",1524977.303
57887.66708,25.50105848,7.992479818,4.963270632,29308.40185,"California, Los Angeles",922355.9525
117057.8032,11.43059128,6.620188349,5.345783585,15425.48806,"New York, Brooklyn",1504312.437
40972.35798,20.92979596,6.860499085,2.218958544,25369.22152,"Florida, Miami",1091403.518
117590.3061,10.07219173,8.265067795,5.104195835,14634.71977,"New York, Brooklyn",555469.3544
43452.79296,2.766260754,8.029640767,4.454825927,18008.63988,"New York, Brooklyn",1012384.575
111291.4491,21.3453927,4.661057614,2.278031186,12081.19388,"Florida, Miami",525655.6728
82216.08873,1.284999025,7.56957292,4.034311687,27529.09978,"Texas, Houston",494620.7921
119437.1837,12.86629504,6.177180645,2.329832312,42265.44487,"Florida, Miami",339200.8244
45903.72518,10.55199881,5.473244515,4.943788807,33438.76715,"Florida, Orlando",780852.3116
84308.34275,21.10794862,4.250094105,4.186006856,34253.81222,"Texas, Houston",862487.1332
117544.2028,23.22111871,6.436247802,5.81429415,18023.3612,"Florida, Orlando",1489054.312
81847.82753,9.818744443,5.777183404,2.732541486,23755.75373,"California, San Diego",1214608.134
90351.89105,24.53718342,5.257565198,4.42413381,43809.68415,"Florida, Orlando",1759364.51
95659.89512,9.523586055,7.473358648,2.846328538,13514.24737,"California, Los Angeles",600000.0654
